bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,url,CategoriesList
111441,2023-11-06 11:11:24.567,5 PEDESTRIAN CROSSING IMPROVEMENTS WITH HAWK INSTALLATION FEDERAL AID PROJECT NO. HSIPL 5030(065) CITY PROJECT NO. PW9736,,2023-12-13 14:00:00.000,3,2,2,1,False,42510,Bidding,Paper,1,"1,493,000",Solano,https://pbsystem.planetbids.com/portal/42510/bo/bo-detail/111441,"['266604 - Construction Sand and Gravel Mining', '266637 - Highway, Street, and Bridge Construction', '266638 - Other Heavy and Civil Engineering Construction', '266815 - Asphalt Paving Mixture and Block Manufacturing', '266816 - Asphalt Shingle and Coating Materials Manufacturing']"
111533,2023-11-15 10:43:37.360,REQUEST FOR QUALIFICATIONS (RFQual) FOR CONSULTING SERVICES FOR HUMAN SERVICES PRIORITY INITIATIVES,,2023-12-14 18:00:00.000,3,1,4,16,False,22761,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/22761/bo/bo-detail/111533,"['121495 - Communications And Media Related Services ', '121497 - Consulting Services ', '121634 - Marketing Services (Incl. Distribution, Research, Sales Promotions, Etc.) ', '121656 - Writing Services, All Kinds (Including Resumes, Calligrapher/Engrosser Services) ']"
111774,2023-11-15 16:42:36.783,Event Planning Services,,2024-01-12 16:00:00.000,3,1,4,16,False,22761,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/22761/bo/bo-detail/111774,['121680 - Event Planning Services ']
111138,2023-11-08 07:56:24.167,"CIP 2204, Rule 20B Conversion Project",,2024-02-08 15:12:00.000,3,1,2,1,False,22761,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/22761/bo/bo-detail/111138,"['61020 - Construction, Sewer, and Storm Drains', '61021 - Maintenance and Repair, Sewer and Storm Drains', '121403 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '121404 - Building Construction, Non-Residential (Office Bldg., Etc.) ', '121405 - Building Maintenance, Installation And Repair Services ', '121445 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '121446 - Relocation, Building ', '121466 - Construction Services, General (Incl. Maintenance And Repair Services)', '121468 - Demolition Services, Construction services', '121470 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '121471 - Construction, Parking Lot And Alley ', '121472 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '121473 - Maintenance And Repair, Sidewalk And Driveway (Including Removal) ', '121474 - Paving/Resurfacing, Alley And Parking Lot ', '121475 - Paving/Resurfacing, Street (Major And Residential) ', '121476 - Construction Services, Trade (New Construction) ', '121478 - Concrete ', '121479 - Electrical ', '121487 - Plastics ', '121488 - Plumbing ', '121651 - Utility Services, Electric, Gas, Water ', '121667 - Cable Construction, Installation And Maintenance (Fiber Optic, Communication, Computer, Etc.) ', '121753 - Relocation And/Or Removal Services For Utility Works ', '121760 - Street Light Maintenance And Repair ', '121762 - Telephone (Utility, Light) Pole Installation, And Relocation Service ']"
111206,2023-11-09 12:47:19.323,Submersible Water Storage Tank Mixers,RFB24-2322UTIL,2023-12-12 17:00:00.000,3,1,1,4,False,27970,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/27970/bo/bo-detail/111206,"['77085 - Water Supply and Irrigation Systems', '77094 - Water and Sewer Line and Related Structures Construction']"
111242,2023-10-30 12:08:04.983,Evaluate and Improve City Provisions for Fair Housing,RFP 24-10 (Re-bid),2023-12-20 17:00:00.000,3,1,4,4,False,27970,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/27970/bo/bo-detail/111242,"['77118 - All Other Specialty Trade Contractors', '78145 - Administration of Public Health Programs', '78150 - Administration of Housing Programs', '78151 - Administration of Urban Planning and Community and Rural Development']"
111366,2023-11-02 14:03:06.360,Establishment of a List of Qualified Contractors for Calendar Year 2024,RFI 23-01,2023-12-29 17:00:00.000,3,2,4,2,False,27970,Bidding,Paper,1,,San Diego,https://pbsystem.planetbids.com/portal/27970/bo/bo-detail/111366,"['77092 - Industrial Building Construction', '77093 - Commercial and Institutional Building Construction', '77098 - Highway, Street, and Bridge Construction', '77099 - Other Heavy and Civil Engineering Construction', '77118 - All Other Specialty Trade Contractors']"
110369,2023-10-20 11:20:20.303,Carlsbad Emergency Operations Center (EOC) Reconfiguration,PWS24-2272FAC,2024-01-10 11:00:00.000,3,1,2,1,False,27970,Bidding,Electronic,1,"$3,971,669.00",San Diego,https://pbsystem.planetbids.com/portal/27970/bo/bo-detail/110369,['77118 - All Other Specialty Trade Contractors']
111804,2023-11-20 08:08:20.407,RFP GP032324 Equipment for Child Nutrition Services,RFP GP032324,2024-01-05 17:00:00.000,3,1,1,4,False,24763,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/24763/bo/bo-detail/111804,"['33028 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) ', '33032 - Bakery Equipment, Commercial ', '33042 - Cafeteria And Kitchen Equipment, Commercial ', '33065 - Electrical Equipment And Supplies (Except Cable And Wire) ', '33080 - Food Processing And Canning Equipment And Supplies ', '40996 - Refrigeration Equipment And Accessories ', '41007 - Steam And Hot Water Boilers And Steam Heating Equipment ']"
112230,2023-12-05 12:03:55.880,FACILITIES MASTER PLAN CONSULTING SERVICES,RFQ/RFP-03-23-24,2024-01-16 14:00:00.000,3,1,4,4,False,24763,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/24763/bo/bo-detail/112230,"['41020 - Architectural Services, Professional ', '41022 - Buildings - Architectural Design', '41100 - Construction, Street (Major And Residential)(Includes Reconstruction)', '41104 - Construction Services, Trade (New Construction)', '41132 - Architectural Consulting ', '41139 - Construction Consulting', '41190 - Building And Facilities Management Services ', '41193 - Construction Management Services', '290165 - Construction Plan Room/Trade Journals']"
112284,2023-12-07 08:01:37.463,FH Building G Modernization,B-01-23-24,2024-01-17 14:00:00.000,3,3,2,1,False,24763,Bidding,Electronic and Paper,1,"$3,100,000",Santa Clara,https://pbsystem.planetbids.com/portal/24763/bo/bo-detail/112284,"['41032 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '41033 - Building Construction, Non-Residential (Office Bldg., Etc.)', '41034 - Building Maintenance, Installation And Repair Services', '41094 - Construction Services, General (Incl. Maintenance And Repair Services)', '41264 - Public Works And Related Services', '290165 - Construction Plan Room/Trade Journals']"
112026,2023-11-27 15:25:22.423,Request for Quotes - Rotork Model IQT500,12401619,2023-12-11 14:00:00.000,3,1,16,8,False,14769,Bidding,Electronic,1,,Fresno,https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/112026,"['4145 - Agricultural Equipment, Implements, And Accessories (See Class 022 For Parts) ', '4146 - Agricultural Equipment And Implement Parts', '4209 - Electrical Equipment And Supplies (Except Cable And Wire) ', '4210 - Electronic Equipment, Components, Parts, And Accessories (See Class 730 For Testing Or Analyzing Type)', '4211 - Energy Collecting Equipment And Accessories: Solar And Wind ', '4214 - Engineering And Architectural Equipment, Surveying Equipment, Drawing Instruments, And Supplies', '4250 - Hand Tools (Powered And Non-Powered), Accessories And Supplies ', '4310 - Power Generation Equipment, Accessories, And Supplies ', '4311 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '4315 - Pumping Equipment And Accessories ', '4331 - Engineering And Technical Instruction Equipment And Materials (For Air Conditioning, Electronics, Machine Shop, Etc.) ', '4341 - Steam And Hot Water Fittings, Accessories, And Supplies ', '4347 - Testing Apparatus And Instruments (Not For Electrical Or Electronic Measurements) ', '4359 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '4468 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '4504 - Electrical ', '4513 - Plumbing ', '4593 - Equipment Maintenance And Repair Services For Laundry, Lawn, Painting, Plumbing, And Spraying Equipment', '4808 - Wastewater Treatment Plant, Operations, And Testing', '4809 - Water And Wastewater Treatment Services ']"
111724,2023-11-15 11:53:46.717,Upgrade of Programmable Logic Controller #1 and #5 at Regional Wastewater Reclamation Facility,12400442,2023-12-12 15:00:00.000,3,1,2,1,False,14769,Bidding,Electronic,1,,Fresno,https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111724,"[""4168 - Builder's Exchange & Plan Rooms"", '4188 - Computer Hardware And Peripherals For Microcomputers ', '4189 - Computers, Hardware, Software', '4190 - Computer Hardware And Peripherals For Mini And Main Frame Computers ', '4192 - Computer Software For Microcomputers (Preprogrammed) ', '4193 - Computer Software For Mini And Mainframe Computers (Preprogrammed) ', '4208 - Electrical Cables And Wires (Not Electronic) ', '4209 - Electrical Equipment And Supplies (Except Cable And Wire) ', '4251 - Hardware And Related Items ', '4270 - Machinery And Hardware, Industrial ', '4311 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '4347 - Testing Apparatus And Instruments (Not For Electrical Or Electronic Measurements) ', '4368 - Automation; Controls; Instrumentation - Architectural Services ', '4410 - Utilities (Gas, Steam, Electric) - Architectural ', '4414 - Communications Systems; Tv; Microwave; Telephone; Computer ', '4487 - Wiring And Other Electrical Maintenance And Repair Services ', '4504 - Electrical ', '4540 - Computer Hardware Consulting ', '4541 - Computer Software Consulting ', '4582 - Utilities: Gas, Water, Electric Consulting ', '4583 - Data Processing, Computer, Programming, And Software Services', '4584 - Networking Services (Including Installation, Security, And Maintenance)', '4589 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles', '4596 - Equipment Maintenance And Repair Services For Computers, Office, Photographic, And Radio/Television Equipment', '4615 - Computer Management Services ', '4636 - Waste Management Services ', '4673 - Scanning And Testing For Electrical Hot-Spots, Etc. ', '4683 - Utility Services, Electric, Gas, Water ', '4699 - Cable Construction, Installation And Maintenance (Fiber Optic, Communication, Computer, Etc.) ', '4771 - Hardware Manufacturing Services', '4808 - Wastewater Treatment Plant, Operations, And Testing', '4809 - Water And Wastewater Treatment Services ']"
110687,2023-10-16 07:54:24.170,Request for Proposals for CNG Station Service & Maintenance,12400018,2023-12-12 15:00:00.000,3,3,4,4,False,14769,Bidding,Electronic and Paper,1,,Fresno,https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/110687,"[""4168 - Builder's Exchange & Plan Rooms"", '4238 - Fuel, Oil, Grease And Lubricants ', '4366 - Airports (Lighting, Fueling, Navaids) - Architectural Services ', '4377 - Energy Conservation; New Energy Sources (Solar, Etc.) - Architectural Services ', '4383 - Gas Systems (Propane, Natural, Etc.) - Architectural ', '4397 - Petroleum And Fuel (Storage And Distribution) - Architectural ', '4410 - Utilities (Gas, Steam, Electric) - Architectural ', '4468 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '4582 - Utilities: Gas, Water, Electric Consulting ', '4587 - Environmental And Ecological Services ', '4589 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles', '4611 - Bio-Solids Management Services', '4624 - Fuel Management Services ', '4630 - Pipeline Management Services ', '4634 - Transit Management Services ', '4683 - Utility Services, Electric, Gas, Water ', '4737 - Petroleum Production, Transmission, And Distribution Services For Oil And Gas Wells  (Including Drilling, Exploration, Extraction, Project Management, Etc.)', '4741 - Petroleum Refining Services ', '4742 - Purification Services For Contaminated Petroleum Products ', '4765 - Well Services (Including Oil, Gas, And Water): Drilling, Plugging, Consulting, Maintenance, Repair, Etc. ']"
111690,2023-11-17 08:28:09.117,MAILBOX ONLY - RFP for Professional Consulting Services - Community Risk Analysis (CRA) and Create a Community Risk Reduction (CRR) Plan,12401501,2023-12-12 17:00:00.000,3,3,4,4,False,14769,Bidding,Electronic and Paper,1,,Fresno,https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111690,"[""4168 - Builder's Exchange & Plan Rooms"", '4418 - Safety Engineering And Accident Studies; Osha Studies ', '4523 - Consulting Services ', '4524 - Accounting/Auditing/Budget Consulting ', '4525 - Administrative Consulting ', '4526 - Advertising Consulting ', '4529 - Analytical Studies And Surveys (Consulting) ', '4537 - Business Consulting, Small ', '4538 - Communications: Public Relations Consulting ', '4539 - Community Development Consulting ', '4545 - Economy Consulting ', '4546 - Education And Training Consulting ', '4549 - Engineering Consulting ', '4550 - Environmental Consulting ', '4552 - Finance/Economics Consulting ', '4556 - Governmental Consulting ', '4565 - Legal Consulting ', '4566 - Management Consulting ', '4571 - Organizational Development Consulting ', '4578 - Security/Safety Consulting ']"
111685,2023-11-15 08:06:48.807,Mailbox Only RFP for Central Services Cost Allocation Plan and Indirect Cost Rate Services,12401452,2023-12-15 15:00:00.000,3,1,4,4,False,14769,Bidding,Electronic,1,,Fresno,https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111685,"[""4168 - Builder's Exchange & Plan Rooms"", '4523 - Consulting Services ', '4524 - Accounting/Auditing/Budget Consulting ', '4529 - Analytical Studies And Surveys (Consulting) ', '4538 - Communications: Public Relations Consulting ', '4552 - Finance/Economics Consulting ', '4556 - Governmental Consulting ', '4559 - Human Relations Consulting ', '4560 - Human Resources Consulting', '4565 - Legal Consulting ', '4566 - Management Consulting ', '4567 - Marketing Consulting ', '4571 - Organizational Development Consulting ', '4583 - Data Processing, Computer, Programming, And Software Services', '4647 - Cost Estimating ']"
